Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-002,Canonical object,OBJ-0047,"Ramp Jam — Moorhead, Minnesota",https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0047,INCLUDED — venue open,1 source occurrence(s): EPH-0057
PKR-CLM-002,Canonical object,OBJ-0048,DYNO Tour promotional stop listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0048,INCLUDED — stops pending,1 source occurrence(s): EPH-0058
PKR-CLM-002,Canonical object,OBJ-0049,Diamond Back Silver Streak free draw at Lee Cooper event,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0049,INCLUDED,1 source occurrence(s): EPH-0059
PKR-CLM-002,Canonical object,OBJ-0050,Langsett Cycles BMX product advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0050,INCLUDED — deeper transcription deferred,1 source occurrence(s): EPH-0060
PKR-CLM-002,Canonical object,OBJ-0051,SR Cycles product and team promotion,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#OBJ-0051,INCLUDED,1 source occurrence(s): EPH-0061
PKR-CLM-003,Price observation,BM-PRICE-0001,JMC Racing — JMC BMX product range — Not exposed in public index,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#BM-PRICE-0001,MEDIUM,Price list; dealer vs retail basis unresolved
PKR-CLM-003,Price observation,BM-PRICE-0002,GT; Dyno — Interceptor — $259,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#BM-PRICE-0002,MEDIUM,Printed catalog price; exact basis unresolved
PKR-CLM-003,Price observation,BM-PRICE-0003,GT; Dyno — Blue bicycle; exact model unresolved — $319,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#BM-PRICE-0003,LOW-MEDIUM,Printed catalog price; exact basis unresolved
PKR-CLM-003,Price observation,BM-PRICE-0004,JMC Racing — JMC Racing equipment — Not exposed in public index,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#BM-PRICE-0004,LOW-MEDIUM,Dealer price list per public description
PKR-CLM-003,Price observation,GTD-PR-0001,GT — Interceptor — $259,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0001,MEDIUM,Printed catalog price; exact basis unresolved
PKR-CLM-003,Price observation,GTD-PR-0002,GT/Dyno — Blue bicycle; model unresolved — $319,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0002,LOW-MEDIUM,Printed catalog price; exact basis unresolved
PKR-CLM-003,Price observation,GTD-PR-0003,Dyno — Dinky Dyno 16-inch — $119,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0003,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0004,Dyno — Compe — $149,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0004,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0005,Dyno — D-Tour — $189,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0005,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0006,Dyno — Pro Compe — $279,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0006,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0007,Dyno — Pro Compe Team — $419,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0007,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0008,Dyno — VFR BMX — $129,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0008,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0009,GT — Jr. Performer — $119,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0009,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0010,GT — Vertigo — $164,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0010,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0011,GT — Performer — $199,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0011,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0012,GT — Pro Freestyle Tour — $299,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0012,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0013,GT — Pro Freestyle Team — $429,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0013,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0014,GT — Interceptor — $169,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0014,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0015,GT — Mach 1 — $209,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0015,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0016,GT — Pro Series — $329,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0016,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0017,GT — Pro Series Team — $449,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0017,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0018,GT — Performer — $199.95,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0018,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0019,GT — Pro Performer — $289.95,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0019,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0020,GT — Pro World Tour — $344.95,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0020,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,GTD-PR-0021,GT — Mach 1 — $214.95,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#GTD-PR-0021,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,HAR-PR-0001,Haro — Shredder — $169,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#HAR-PR-0001,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,HAR-PR-0002,Haro — Invert — $219,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#HAR-PR-0002,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,HAR-PR-0003,Haro — Master — $309,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#HAR-PR-0003,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,HAR-PR-0004,Haro — Team Master — $529,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#HAR-PR-0004,MEDIUM-HIGH,Advertised retailer/mail-order price
PKR-CLM-003,Price observation,HAR-PR-0005,Haro/Fusion — 1991 catalog mailer — $2,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#HAR-PR-0005,HIGH,Catalog request fee
PKR-CLM-003,Price observation,MB-PR-0001,Mongoose — Californian full chromoly frame — $76.50,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#MB-PR-0001,MEDIUM,Distributor price-list figure
PKR-CLM-003,Price observation,MB-PR-0002,Mongoose — Pro Class rims — $15.50,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#MB-PR-0002,MEDIUM,Distributor price-list figure
PKR-CLM-003,Price observation,MB-PR-0003,Mongoose — Pad set — $5.65,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#MB-PR-0003,MEDIUM,Distributor price-list figure
PKR-CLM-003,Price observation,MB-PR-0004,Diamond Back — Silver Streak — £119.37,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#MB-PR-0004,MEDIUM,Advertised retailer price
PKR-CLM-003,Price observation,MB-PR-0005,Diamond Back — Silver Streak — £195,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#MB-PR-0005,MEDIUM-HIGH,Advertised retailer price
PKR-CLM-003,Price observation,MB-PR-0006,Diamond Back — Silver Streak — £195,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#MB-PR-0006,MEDIUM-HIGH,Advertised retailer price
PKR-CLM-003,Price observation,MB-PR-0007,Diamond Back — Silver Streak — £199,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#MB-PR-0007,MEDIUM-HIGH,Advertised retailer price plus postage
PKR-CLM-003,Price observation,MB-PR-0008,Diamond Back — Harry Leary Turbo — £299,https://article134-tech.github.io/lititzbmx-public-knowledge-register/prices/index.html#MB-PR-0008,MEDIUM-HIGH,Advertised retailer price
PKR-CLM-004,Registered source,SRC-001,archive.harobikes.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-001/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-002,archive.harobikes.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-002/,HIGH,Enthusiast catalog reconstruction; Independent period publication; Indexed enthusiast model registry; Official manufacturer archive
PKR-CLM-004,Registered source,SRC-003,bmxmuseum.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-003/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-004,bmxmuseum.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-004/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-005,bmxmuseum.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-005/,HIGH,EXACT EXTERNAL DIRECT LINK; EXTERNAL TECHNICAL INTERPRETATION; Existing public knowledge register
PKR-CLM-004,Registered source,SRC-006,edwardkoenning.blogspot.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-006/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-007,in.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-007/,MEDIUM,Existing public knowledge register; GT/Dyno sequence
PKR-CLM-004,Registered source,SRC-008,jmcbmx.wordpress.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-008/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-009,jmcbmx.wordpress.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-009/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-010,jmcbmx.wordpress.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-010/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-011,jmcbmx.wordpress.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-011/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-012,jmcbmx.wordpress.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-012/,HIGH,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-013,mx.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-013/,MEDIUM,1992 GT/Dyno Product Catalog; Indexed catalog page
PKR-CLM-004,Registered source,SRC-014,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-014/,HIGH,GT/Dyno sequence; Period contest entry form; Period retailer advertisement
PKR-CLM-004,Registered source,SRC-015,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-015/,HIGH,Period product mailer advertisement; Period publication
PKR-CLM-004,Registered source,SRC-016,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-016/,MEDIUM,Period publication
PKR-CLM-004,Registered source,SRC-017,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-017/,MEDIUM,Period publication
PKR-CLM-004,Registered source,SRC-018,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-018/,MEDIUM,Period event promotion; Period magazine coupon
PKR-CLM-004,Registered source,SRC-019,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-019/,MEDIUM,Period retailer advertisement
PKR-CLM-004,Registered source,SRC-020,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-020/,MEDIUM,Period magazine advertisement / booking form; Period retailer advertisement
PKR-CLM-004,Registered source,SRC-021,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-021/,HIGH,Period dealer advertisement; Period retailer advertisement
PKR-CLM-004,Registered source,SRC-022,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-022/,MEDIUM,Period dealer advertisement
PKR-CLM-004,Registered source,SRC-023,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-023/,MEDIUM,Period magazine event notice
PKR-CLM-004,Registered source,SRC-024,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-024/,HIGH,GT/Dyno sequence; Period event advertisement; Period magazine promotional notice; Period retailer advertisement
PKR-CLM-004,Registered source,SRC-025,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-025/,MEDIUM,Period retailer advertisement
PKR-CLM-004,Registered source,SRC-026,storage.googleapis.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-026/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-027,thecabe.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-027/,HIGH,EXACT EXTERNAL DIRECT LINK; EXTERNAL TECHNICAL INTERPRETATION; Existing public knowledge register
PKR-CLM-004,Registered source,SRC-028,torkerracing.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-028/,MEDIUM,Current official historical archive
PKR-CLM-004,Registered source,SRC-029,torkerracing.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-029/,HIGH,Current official historical archive; Existing public knowledge register
PKR-CLM-004,Registered source,SRC-030,torkerracing.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-030/,MEDIUM,Current official historical archive
PKR-CLM-004,Registered source,SRC-031,torkerracing.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-031/,MEDIUM,Current official historical archive
PKR-CLM-004,Registered source,SRC-032,www.bloggingadeadhorse.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-032/,HIGH,Australian collector/research archive; Collector summary of period distributor list
PKR-CLM-004,Registered source,SRC-033,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-033/,MEDIUM,Indexed enthusiast model registry
PKR-CLM-004,Registered source,SRC-034,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-034/,MEDIUM,Enthusiast catalog reconstruction
PKR-CLM-004,Registered source,SRC-035,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-035/,MEDIUM,Enthusiast catalog reconstruction
PKR-CLM-004,Registered source,SRC-036,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-036/,MEDIUM,Enthusiast catalog reconstruction
PKR-CLM-004,Registered source,SRC-037,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-037/,MEDIUM,Enthusiast catalog reconstruction
PKR-CLM-004,Registered source,SRC-038,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-038/,MEDIUM,Enthusiast catalog reconstruction
PKR-CLM-004,Registered source,SRC-039,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-039/,MEDIUM,Enthusiast catalog reconstruction; Official manufacturer archive
PKR-CLM-004,Registered source,SRC-040,www.facebook.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-040/,HIGH,Existing public knowledge register; Vintage JMC Racing Equipment dealer's price list from Azusa collection
PKR-CLM-004,Registered source,SRC-041,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-041/,HIGH,1992 GT/Dyno Product Catalog; GT/Dyno sequence; Indexed catalog page
PKR-CLM-004,Registered source,SRC-042,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-042/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-043,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-043/,MEDIUM,Existing public knowledge register; GT/Dyno sequence
PKR-CLM-004,Registered source,SRC-044,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-044/,MEDIUM,Existing public knowledge register; GT/Dyno sequence
PKR-CLM-004,Registered source,SRC-045,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-045/,MEDIUM,Existing public knowledge register; JMC Racing Fliers and Price List
PKR-CLM-004,Registered source,SRC-046,www.previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-046/,HIGH,Independent period publication; Period catalog mailer
PKR-CLM-004,Registered source,SRC-047,www.radbmx.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-047/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-048,www.redlinevintagebmx.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-048/,MEDIUM,Historical brand archive; Official rider-history corroboration
PKR-CLM-004,Registered source,SRC-049,www.redlinevintagebmx.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-049/,MEDIUM,Historical brand archive
PKR-CLM-004,Registered source,SRC-050,www.sebikes.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-050/,MEDIUM,First-person official rider page
PKR-CLM-004,Registered source,SRC-051,www.sebikes.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-051/,MEDIUM,Current official brand history
PKR-CLM-004,Registered source,SRC-052,www.sebikes.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-052/,MEDIUM,Current official brand history; First-person official rider page
PKR-CLM-004,Registered source,SRC-053,www.usabmx.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-053/,MEDIUM,Existing public knowledge register; Official rider-history corroboration
PKR-CLM-004,Registered source,SRC-054,www.vintagemongoose.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-054/,MEDIUM,Australian collector/research archive; Specialist historical archive
PKR-CLM-004,Registered source,SRC-055,www.vintagemongoose.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-055/,HIGH,PERIOD CATALOG PAGE; Period catalog PDF; Specialist historical archive
PKR-CLM-004,Registered source,SRC-056,www.vintagemongoose.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-056/,MEDIUM,PERIOD CATALOG PAGE; Period catalog PDF
PKR-CLM-004,Registered source,SRC-057,www.vintagemongoose.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-057/,MEDIUM,PERIOD CATALOG PAGE; Period catalog PDF
PKR-CLM-005,Duplicate group,DUP-ASHT-5027,DUP-ASHT-5027,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-ASHT-5027,REVIEWED,Members: EPH-0006 | EPH-0031
PKR-CLM-005,Duplicate group,DUP-DB-INFO-PACK,DUP-DB-INFO-PACK,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-DB-INFO-PACK,REVIEWED,Members: EPH-0046 | EPH-0054
PKR-CLM-005,Duplicate group,DUP-GT-HIDE-CONTEST,DUP-GT-HIDE-CONTEST,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-GT-HIDE-CONTEST,REVIEWED,Members: EPH-0022 | EPH-0053
PKR-CLM-005,Duplicate group,DUP-GTD-1992,DUP-GTD-1992,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-GTD-1992,REVIEWED,Members: EPH-0002 | EPH-0017
PKR-CLM-005,Duplicate group,DUP-GTD-1996,DUP-GTD-1996,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-GTD-1996,REVIEWED,Members: EPH-0001 | EPH-0018
PKR-CLM-005,Duplicate group,DUP-GTD-1999-P2,DUP-GTD-1999-P2,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-GTD-1999-P2,REVIEWED,Members: EPH-0003 | EPH-0019
PKR-CLM-005,Duplicate group,DUP-HARO-1990-CAT,DUP-HARO-1990-CAT,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-HARO-1990-CAT,REVIEWED,Members: EPH-0004 | EPH-0023
PKR-CLM-005,Duplicate group,DUP-HARO-1991-MAILER,DUP-HARO-1991-MAILER,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-HARO-1991-MAILER,REVIEWED,Members: EPH-0030 | EPH-0055
PKR-CLM-005,Duplicate group,DUP-REDLINE-FIRST-AD,DUP-REDLINE-FIRST-AD,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-REDLINE-FIRST-AD,REVIEWED,Members: EPH-0010 | EPH-0037
PKR-CLM-005,Duplicate group,DUP-TORKER-FIRST-AD,DUP-TORKER-FIRST-AD,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-TORKER-FIRST-AD,REVIEWED,Members: EPH-0009 | EPH-0047
PKR-CLM-006,Source record,EPH-0001,1996 GT/Dyno — The BMX & Freestyle Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0001/,Lead — locate exact reference ID and edition/page count.,Public indexing exposes the title and BMXMuseum provenance but not a reliable reference ID or complete page set.
PKR-CLM-006,Source record,EPH-0002,1992 GT/Dyno Product Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0002/,Lead — locate exact reference and compare with independent catalog archives.,Title is publicly indexed; exact reference ID and completeness remain unresolved.
PKR-CLM-006,Source record,EPH-0003,1999 GT/Dyno BMX/Freestyle — Part 2,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0003/,"Lead — locate part 1, exact reference IDs and page ranges.",Only the indexed title is presently recoverable.
PKR-CLM-006,Source record,EPH-0005,1987 Dia-Compe 182 Aerial Brake Lever,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0005/,"Lead — identify publication, page and exact BMXMuseum reference.","Indexed title only; the object may be a catalog page, advertisement or product reference."
PKR-CLM-006,Source record,EPH-0007,1997 Hoffman catalog — George model specification,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0007/,Open — record exact page and compare with other Hoffman catalogs.,An external forum cites the exact BMXMuseum reference for the Hoffman George. The full catalog title and edition need confirmation.
PKR-CLM-006,Source record,EPH-0008,Tioga Rhino III frame advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0008/,"Lead — recover exact thread, magazine issue and page.",An external old-school BMX advertisement blog links to an unresolved BMXMuseum forum discussion. The original ad and publication must be identified.
PKR-CLM-006,Source record,EPH-0012,Vintage JMC Racing Equipment dealer's price list from Azusa collection,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0012/,Corroboration lead — do not merge with BMXMuseum set until directly compared.,"The public result exposes the document description but not a reliable issue date, complete contents or readable line-item prices."
PKR-CLM-006,Source record,EPH-0016,JMC 3.1 XL naming-contest announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0016/,Lead — locate the ABA paper issue and announcement; do not imply an exact scan has been found.,JMC's first-party history states the contest ran with Bicycle Harbor of Arizona in the ABA paper and that Matt Raymer supplied the winning name. The announcement itself is not yet located.
PKR-CLM-006,Source record,EPH-0017,1992 GT/Dyno Product Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0017/,"OPEN — exact reference, full pagination and price labels","Two indexed pages expose $259 and $319, but exact page numbers, currency and price basis are not established."
PKR-CLM-006,Source record,EPH-0018,1996 GT/Dyno — The BMX & Freestyle Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0018/,OPEN — recover exact reference and compare page count,"A public resale listing describes a 22-page 1996 catalog, but this does not resolve the BMXMuseum ID or prove completeness."
PKR-CLM-006,Source record,EPH-0019,1999 GT/Dyno BMX/Freestyle — Part 2,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0019/,OPEN — locate Part 1 and canonical links,"Only Part 2 is publicly indexed in this pass; Part 1, page range and exact BMXMuseum ID remain open."
PKR-CLM-006,Source record,EPH-0022,BMX Plus! / GT Hide-A-Contest entry form,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0022/,INCLUDED — bibliographic facts; prize details open,The indexed page exposes deadline and drawing dates; prize/object details require page-image inspection.
PKR-CLM-006,Source record,EPH-0023,1990 Haro BMX Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0023/,OPEN — recover BMXMuseum ID and compare file pagination,Official archive confirms the catalog year but does not expose the unresolved BMXMuseum canonical ID in this pass.
PKR-CLM-006,Source record,EPH-0029,1990 Haro Shredder,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0029/,OPEN — locate original catalog page,"The advanced registry lists the model, but a dedicated catalog page was not recovered in this pass."
PKR-CLM-006,Source record,EPH-0037,First Red Line magazine advertisement featuring John Palfreyman,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0037/,OPEN — exact issue/page,"USA BMX supports the rider/ad relationship; publication, issue, page and product still require recovery."
PKR-CLM-006,Source record,EPH-0046,Free Diamond Back and Pro Star info pack and decal,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0046/,INCLUDED — mailer/flyer lead,The offer is visible in multiple issues; contents of the pack are not recovered in this pass.
PKR-CLM-006,Source record,EPH-0047,First Torker advertisement in BMX Weekly,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0047/,OPEN — period issue/page,Official Torker history supplies the date; period issue/page and exact image remain to be recovered.
PKR-CLM-006,Source record,EPH-0053,BMX Plus! / GT Hide-A-Contest,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0053/,INCLUDED — prize details open,People: Not applicable; Venue: Mail-in entry; Offer: No purchase necessary; mail-in form with published deadline and drawing date
PKR-CLM-006,Source record,EPH-0054,Diamond Back and Pro Star Info Pack & Decal,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0054/,INCLUDED — contents unresolved,People: Diamond Back factory team / Harry Leary context in campaign copy; Venue: Direct-to-factory mail request; Offer: Free info pack and decal offered
