Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-009,Chronology row,CHR-0176,First National BMX Poll ballot,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0176,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0177,Diamond Back Turbo national-poll prize,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0177,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0178,Skyway Tuff II national-poll prize,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0178,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0179,Bell lightweight helmet national-poll prize,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0179,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-018,1979/80 — Mongoose 1979/80 catalog — Ashtabula one-piece cranks,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-018,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0180,Asahi Action Spokes product advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0180,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0181,King Sticker five-sticker and jumbo-pack offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0181,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0182,Raleigh Pro Burner Christmas price promotion,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0182,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0183,Diatron Wildcat convertible helmet launch,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0183,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0184,Piranha cast-wheel bicycle launch advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0184,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0185,Hot Wheels BMX Centre imported-product advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0185,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0186,Original and replica Kuwahara E.T. price advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0186,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0187,Nine-bike shootout overview,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0187,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0188,Huffy Pro 2 shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0188,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0189,Cycle Pro Macho shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0189,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-019,Since early 1979 — Perry Kramer initials on PK Ripper,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-019,HIGH for relationship,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0190,Falcon BMX shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0190,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0191,California Star and Trax Pro comparison,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0191,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0192,ABMX repeat light-and-reflector offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0192,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0193,Robinson Racing sticker-and-catalogue mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0193,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0194,UNI eight-ounce BMX seat launch,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0194,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0195,SR Cycles bicycle-reservation and free-delivery offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0195,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0196,Holdsworth BMX Centres multi-location advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0196,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0197,ABMX light set and reflective-clip offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0197,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0198,ABMX blue-and-gold binder offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0198,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0199,ABMX blue-and-yellow race-shirt offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0199,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-020,1980 — JMC 3.1 XL naming-contest announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-020,HIGH for historical claim; LOW for object recovery,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0200,Araya ADX-7W aero-rim product notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0200,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0201,Naga chromoly and fluted-alloy seatpost range,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0201,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0202,MKS BM-10 and Grafight-X pedal range,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0202,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0203,Raleigh Burner five-model retail price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0203,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0204,"Max checker hats, jerseys, and race-pants advertisement",https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0204,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0205,Halfords BMX Nations Cup pre-registration form,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0205,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0206,Great Meeting survey and Firebird frame-set competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0206,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0207,Cycle Trader BMX retail survey issue advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0207,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0208,YES Products word-building competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0208,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0209,Firebird British chromoly frame-set feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0209,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-021,1981 — 1981 JMC Factory Team advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-021,MEDIUM-HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0210,Mongoose Pro Class complete-bike test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0210,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0211,Mongoose Pro Class lightweight wheel system,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0211,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0212,Bournemouth BMX track-focus report,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0212,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0213,Diatron Wildcat helmet and race-pants advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0213,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0214,Surrey BMX Kuwahara complete-bike price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0214,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0215,Surrey BMX frame-and-fork price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0215,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0216,Surrey BMX wheel-system price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0216,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0217,Hadley precision bottom-bracket listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0217,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0218,Haro Freestyle Moves book offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0218,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0219,Redline Flight Cranks 401 Series listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0219,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-022,April 1981; appeared in multiple months — April 1981 JMC advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-022,HIGH for source/date; MEDIUM-HIGH for summarized claims,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0220,Vans Style 95 BMX shoe listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0220,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0221,ABMX national track-list publication,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0221,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0222,California Lite pad-system advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0222,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0223,Strongs headset-bearing protector offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0223,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0224,Strongs BMX race-shirt offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0224,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0225,Strongs free sticker-brochure mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0225,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0226,Best of 1982 national reader-poll results,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0226,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0227,Scottish BMX Association formation notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0227,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0228,Northern Leisure open-meeting series notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0228,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0229,Silverfox complete-bike reader giveaway,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0229,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-023,Winter 1982–83 — Diamond Back Silver Streak free draw at Lee Cooper event,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-023,MEDIUM-HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0230,Harry Leary and Andy Patterson starting guide,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0230,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0231,Haro Freestyle Moves equipment chapter,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0231,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0232,ABMX free private Sales and Swaps service,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0232,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0233,City BMX race-pants mail-order offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0233,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0234,City BMX lightweight race-helmet offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0234,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0235,City BMX shoulder-protector offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0235,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0236,Hot Wheels BMX Centre opening offers,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0236,MEDIUM-HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0237,"Haro Freestyler, Kuwahara Oval, CW, and SE Floval stock notice",https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0237,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0238,King Sticker five-pack and jumbo-pack offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0238,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0239,NBMXA race-licence and rule-book offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0239,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-024,1982 campaign — Diamond Back and Pro Star Info Pack & Decal,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-024,HIGH for offer,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0240,Hotshot price-list and free-sticker mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0240,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0241,Huffy Pro Lightning complete-bike test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0241,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0242,Halfords BMX accessories range advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0242,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0243,Huffy Pro Lightning specification and retail-price record,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0243,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0244,Ride-On sealed-bearing mag-wheel hub kit,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0244,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0245,Sharp Racing Products bottom-bracket boot,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0245,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0246,Lee Cooper Ready to Go BMX video,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0246,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0247,USA professional BMX action video,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0247,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0248,BMX Action Bike six-issue subscription offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0248,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0249,Yamaha professional racing-outfit competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0249,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-025,1982 — Free Diamond Back and Pro Star info pack and decal,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-025,HIGH for offer,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0250,Gainsborough Firebird frame-and-fork retail offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0250,HIGH,Dated period-publication placement.
PKR-CLM-009,Chronology row,CHR-0251,Haro Software brochure and decals offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0251,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0252,Strongs Bicycles mail-order component list and free sticker-brochure offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0252,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0253,"SR Cycles bike-stock, deposit, and free-delivery advertisement",https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0253,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0254,Spokes Tange FMX 200 complete-bike advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0254,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0255,King Sticker thirty-sticker and rub-on mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0255,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0256,BMX election candidate pledge form,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0256,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0257,Diamond Back Traffic Jammin’ 1983 product and factory-team campaign,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0257,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0258,Rapido BMX frame and component advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0258,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0259,BMX Action Bike back-copy mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0259,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-026,Winter 1982–83; exact event dates open — Lee Cooper BMX Indoor Grand Prix pre-registration,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-026,MEDIUM-HIGH,Year is provisional
PKR-CLM-009,Chronology row,CHR-0260,DP Racing Firebird frame-and-fork order form,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0260,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0261,BMX Action Bike blue-and-gold binder offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0261,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0262,BMX Action Bike blue-and-yellow race-shirt offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0262,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0263,"Torker 260, 280X, and 340 complete-bike price advertisement",https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0263,MEDIUM-HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0264,"Big W BMX frame, wheel, fork, crank, helmet, and book specials",https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0264,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0265,DP Firebird complete-bike editorial test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0265,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0266,Firebird Delta II frame announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0266,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0267,Best of 1982 prize-winner follow-up,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0267,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0268,Moto-X Fox reader-photo competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0268,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0269,June 1983 BMX race calendar,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0269,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-027,September 1982 — Send SAE for price list and free sticker,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-027,MEDIUM,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0270,Isle of Wight inaugural BMX meeting report,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0270,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0271,BMX Superstore Kuwahara E.T. Replica special,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0271,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0272,Team Henderson mail-order parts and free-sticker offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0272,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0273,Langsett Cycles BMX parts price advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0273,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0274,BMX Centre Mousehole stock and mail-order advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0274,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0275,BMX Action Bike monthly subscription promotion,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0275,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0276,ABMX free Sales and Swaps coupon,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0276,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0277,Ammaco Team Pro prize-bike competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0277,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0278,Rivat BMX shoe advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0278,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0279,Halfords NEC indoor championship report,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0279,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-028,1982 — Silver Streak team advertisement and product naming,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-028,HIGH for period object,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0280,Grasby track-focus course guide,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0280,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0281,ACS Z Rims guarantee advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0281,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0282,Grease Monkey tyre-selection guide,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0282,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0283,Supertune BMX comprehensive mail-order price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0283,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0284,Yes Products dealer trade-promotion quiz,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0284,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0285,California Lite pad-system pro endorsement advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0285,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0286,Sidehack racing feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0286,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0287,Diatron Wildcat helmet and racewear advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0287,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0288,Haro Freestyle Moves aerial instructional extract,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0288,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0289,NBMXA rulebook and membership offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0289,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-029,December 1983 issue — Langsett Cycles BMX product advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-029,MEDIUM-HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0290,Ammaco Team Mongoose championship advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0290,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0291,Desert Rats Sahara cruiser expedition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0291,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0292,Superbike BMX Centre frame and component advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0292,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0293,Faze7 one-and-three-eighth-inch wheel and tyre price advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0293,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0294,UKBMX Europeans and Worlds coach-tour offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0294,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0295,UKBMX points calendar and membership application,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0295,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0296,ACS Z Rims guarantee campaign,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0296,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0297,Just BMX opening offer and complete stock advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0297,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0298,Reynolds 531 and 501 BMX frame-tubing advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0298,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0299,Yes Products Words contest results and BMX Record newsletter notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0299,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-030,1983-10-07 to 1983-10-09 — Pontin's BMX Open Championships & Trade Exhibition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-030,HIGH,Dated/period placement
PKR-CLM-009,Chronology row,CHR-0300,"SR Cycles Diamond Back, Mongoose, and wheel price advertisement",https://article134-tech.github.io/lititzbmx-public-knowledge-register/chronology/index.html#CHR-0300,HIGH,Dated/period placement
