Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-001,Source record,EPH-0178,Skyway Tuff II national-poll prize,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0178/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0179,Bell lightweight helmet national-poll prize,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0179/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0180,Asahi Action Spokes product advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0180/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0181,King Sticker five-sticker and jumbo-pack offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0181/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0182,Raleigh Pro Burner Christmas price promotion,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0182/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0183,Diatron Wildcat convertible helmet launch,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0183/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0184,Piranha cast-wheel bicycle launch advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0184/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0185,Hot Wheels BMX Centre imported-product advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0185/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0186,Original and replica Kuwahara E.T. price advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0186/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0187,Nine-bike shootout overview,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0187/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0188,Huffy Pro 2 shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0188/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0189,Cycle Pro Macho shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0189/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0190,Falcon BMX shootout test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0190/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0191,California Star and Trax Pro comparison,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0191/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0192,ABMX repeat light-and-reflector offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0192/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0193,Robinson Racing sticker-and-catalogue mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0193/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — December 1982/January 1983 — Volume 2 Number 5. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0194,UNI eight-ounce BMX seat launch,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0194/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0195,SR Cycles bicycle-reservation and free-delivery offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0195/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0196,Holdsworth BMX Centres multi-location advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0196/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0197,ABMX light set and reflective-clip offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0197/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0198,ABMX blue-and-gold binder offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0198/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0199,ABMX blue-and-yellow race-shirt offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0199/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0200,Araya ADX-7W aero-rim product notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0200/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0201,Naga chromoly and fluted-alloy seatpost range,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0201/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0202,MKS BM-10 and Grafight-X pedal range,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0202/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0203,Raleigh Burner five-model retail price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0203/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0204,"Max checker hats, jerseys, and race-pants advertisement",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0204/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0205,Halfords BMX Nations Cup pre-registration form,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0205/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0206,Great Meeting survey and Firebird frame-set competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0206/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0207,Cycle Trader BMX retail survey issue advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0207/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0208,YES Products word-building competition,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0208/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0209,Firebird British chromoly frame-set feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0209/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0210,Mongoose Pro Class complete-bike test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0210/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0211,Mongoose Pro Class lightweight wheel system,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0211/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0212,Bournemouth BMX track-focus report,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0212/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0213,Diatron Wildcat helmet and race-pants advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0213/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0214,Surrey BMX Kuwahara complete-bike price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0214/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0215,Surrey BMX frame-and-fork price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0215/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0216,Surrey BMX wheel-system price list,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0216/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0217,Hadley precision bottom-bracket listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0217/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0218,Haro Freestyle Moves book offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0218/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0219,Redline Flight Cranks 401 Series listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0219/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0220,Vans Style 95 BMX shoe listing,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0220/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0221,ABMX national track-list publication,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0221/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — February/March 1983 — Volume 2 Number 6. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0222,California Lite pad-system advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0222/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0223,Strongs headset-bearing protector offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0223/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0224,Strongs BMX race-shirt offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0224/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0225,Strongs free sticker-brochure mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0225/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0226,Best of 1982 national reader-poll results,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0226/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0227,Scottish BMX Association formation notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0227/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0228,Northern Leisure open-meeting series notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0228/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0229,Silverfox complete-bike reader giveaway,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0229/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0230,Harry Leary and Andy Patterson starting guide,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0230/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0231,Haro Freestyle Moves equipment chapter,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0231/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0232,ABMX free private Sales and Swaps service,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0232/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0233,City BMX race-pants mail-order offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0233/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0234,City BMX lightweight race-helmet offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0234/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0235,City BMX shoulder-protector offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0235/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0236,Hot Wheels BMX Centre opening offers,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0236/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0237,"Haro Freestyler, Kuwahara Oval, CW, and SE Floval stock notice",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0237/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0238,King Sticker five-pack and jumbo-pack offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0238/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0239,NBMXA race-licence and rule-book offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0239/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0240,Hotshot price-list and free-sticker mailer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0240/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0241,Huffy Pro Lightning complete-bike test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0241/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0242,Halfords BMX accessories range advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0242/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0243,Huffy Pro Lightning specification and retail-price record,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0243/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0244,Ride-On sealed-bearing mag-wheel hub kit,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0244/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0245,Sharp Racing Products bottom-bracket boot,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0245/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0246,Lee Cooper Ready to Go BMX video,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0246/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0247,USA professional BMX action video,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0247/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-001,Source record,EPH-0248,BMX Action Bike six-issue subscription offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0248/,INCLUDED — indexed issue text; visual comparison pending.,PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
